subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
HGNC:11205,RO:0002434,HGNC:9761,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:24677,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:6835,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:2420,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:28459,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:11811,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:1458,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:592,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:28788,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:24796,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:6206,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:4567,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:8648,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:18619,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:16502,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:12869,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:24484,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:16683,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:29849,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:8856,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:10534,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:11827,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:1987,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:2366,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:25574,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:9153,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:20445,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:4323,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:3578,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:11198,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:25552,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:2485,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:9315,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:28618,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:23087,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:18284,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:15926,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:17679,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:53461,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:11326,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:18632,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:4585,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:6065,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:30794,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:19285,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:3146,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:50,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:6553,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:14107,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:3960,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:3327,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:12398,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:20318,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:28428,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:5382,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:20610,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:17621,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:4606,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:29125,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:18586,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:10402,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:555,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:21368,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:24974,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:7220,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:28953,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:5258,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:2360,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:23366,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:27106,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:7798,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:3522,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:9898,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:28219,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:11172,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:8761,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:3821,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:7656,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:21148,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:20344,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:712,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:25752,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:30296,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:15972,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:24615,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:18983,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:4857,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:23847,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:18333,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:13026,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:13070,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:15506,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:16390,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:4019,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:17072,http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q6_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q4_01|http://www.broadinstitute.org/gsea/msigdb/cards/SP1_Q2_01|http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
HGNC:11205,RO:0002434,HGNC:24573,http://www.broadinstitute.org/gsea/msigdb/cards/GGGCGGR_SP1_Q6,"This edge comes from the C3:TFT dataset in ""msigdb"" source.",NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
